,Area,Perimeter,Compactness,Occlusivity,Min_radial,Volume,RayPortion_sky,RayPortion_obstacles,Betweenness_car,Betweenness_ped,subjective,objective,objective_discrete
0,4177.470871,598.6005465,0.146503863,190.46749259999999,5.532145712,679363.0,0.218404193,0.349834983,4162526,2778,0,1.677419355,3
1,4177.470871,598.6005465,0.146503863,190.46749259999999,5.532145712,679363.0,0.218404193,0.349834983,4162526,2778,0,1.838709677,3
2,4177.470871,598.6005465,0.146503863,190.46749259999999,5.532145712,679363.0,0.218404193,0.349834983,4162526,2778,0,1.2903225809999999,1
3,4177.470871,598.6005465,0.146503863,190.46749259999999,5.532145712,679363.0,0.218404193,0.349834983,4162526,2778,1,1.677419355,3
4,4177.470871,598.6005465,0.146503863,190.46749259999999,5.532145712,679363.0,0.218404193,0.349834983,4162526,2778,1,1.322580645,2
5,4177.470871,598.6005465,0.146503863,190.46749259999999,5.532145712,679363.0,0.218404193,0.349834983,4162526,2778,2,1.193548387,1
6,2892.827706,414.3988011,0.26393679600000003,135.925591,4.062076018,530825.5,0.175208697,0.407493691,4162526,2778,2,1.258064516,1
7,1608.18454,230.1970557,0.381369729,81.38368933,2.592006323,382288.0,0.132013201,0.46515239799999997,4162526,2778,1,1.35483871,2
8,1608.18454,230.1970557,0.381369729,81.38368933,2.592006323,382288.0,0.132013201,0.46515239799999997,4162526,2778,2,1.225806452,1
9,1608.18454,230.1970557,0.381369729,81.38368933,2.592006323,382288.0,0.132013201,0.46515239799999997,55024,722,2,1.548387097,3
10,1608.18454,230.1970557,0.381369729,81.38368933,2.592006323,382288.0,0.132013201,0.46515239799999997,55024,722,2,1.322580645,2
11,1605.2242130000002,229.55317110000001,0.382806209,79.71502279,2.604823583,362553.0,0.125994952,0.471558921,55024,722,2,1.612903226,3
12,1619.7227480000001,230.81861890000002,0.382040029,68.51879025,2.6880126619999998,291750.0,0.101921957,0.500097069,55024,722,1,1.7096774190000001,3
13,1628.7412880000002,231.31667830000004,0.38251458200000005,84.22073277,2.755941497,275034.5,0.096777325,0.5041739470000001,55024,722,1,1.64516129,3
